Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1082,-0.46954714,0.984928921,1.666698272,-0.097519345,-0.1364742,-0.695895767,0.589726229,0.08185168,-0.630769535,-0.135952045,1.43886145,0.5716617,-0.342590387,0.401335018,0.160364772,0.347148219,-0.555207887,0.107317063,0.228125532,0.08462444,-0.165919719,-0.465267251,-0.00662602,0.509445451,-0.260092893,0.041960789,0.260177355,0.112315358,2.69,0
1083,-0.262598221,0.116950015,0.110179661,-1.703011842,-0.877087439,-1.427433793,-0.325978185,-3.065023915,0.437557149,-1.967704321,0.195354078,0.904303038,-0.464480371,1.00040381,1.055762872,-0.591674704,0.141054349,-0.431839686,-0.009817631,0.835002606,-1.139261023,0.454400728,-0.158976403,0.976100184,0.684378734,-0.106140952,0.040946722,0.279432525,160,0
1083,-3.021118299,-0.595966489,0.166745111,-0.041547294,-0.0210084,-0.647488546,0.675283687,0.406339494,-0.48575996,-1.26082444,-1.080976704,1.842721636,3.099578271,-0.326602881,-0.916800317,0.23501198,-0.262238817,-0.730004703,0.257317571,-0.709049495,-0.265088493,-0.019831501,1.158725094,-0.019425368,0.344359712,0.402242964,-0.042749017,-0.284024768,158,0
1083,1.205099961,0.056577016,0.639438755,1.696910573,-0.410227695,0.124169371,-0.327655924,0.073358598,-2.186781721,1.626976925,1.379155531,0.617925196,0.534439639,0.345994174,-0.217395997,-1.084364038,-0.256653115,0.990152494,-1.914486548,-0.557988261,-0.25434192,-0.279413223,0.060308139,0.195098617,0.338288189,0.03595378,0.023294245,0.013936472,7.49,0
1084,-0.531207897,0.926177035,1.222837116,0.405713224,0.366792618,-0.224516108,1.228318563,0.018828627,-1.167142362,-0.395855247,1.695398572,0.931421294,0.00025441,0.637538171,0.037956986,-0.318196946,-0.231287561,-0.526283244,-0.094938097,0.055482817,-0.136437479,-0.572324652,0.156702291,0.158179617,-0.094310888,-0.739776186,0.041863932,0.056454028,75.08,0
1084,-0.327425986,0.377345936,1.044563662,-0.821648528,-0.938043829,-0.41614793,2.082513219,-0.958190627,-1.466671133,0.792564609,-0.399235086,-0.667212412,0.103507945,-0.251876828,0.497426812,-1.697175796,-0.217424869,0.597222064,-0.48730687,-0.45060176,-0.774607026,-1.402096629,0.03775924,0.334190032,-0.311227214,0.054431293,-0.448106411,-0.465675339,229.9,0
1085,0.985940259,-0.294684676,1.133313139,1.474096235,-1.065534772,-0.234096586,-0.457073363,0.062174085,0.754896553,-0.113641665,-0.766299141,0.161296344,-0.215406217,-0.17586175,0.629698866,0.31141379,-0.399734973,0.26016444,-0.513173373,0.035386616,0.176458341,0.455916135,-0.166384657,0.410243242,0.460742793,-0.251660652,0.048013154,0.0515774,99,0
1089,-0.445401275,0.363009528,2.125818079,0.948796492,-0.18569034,1.235786884,-0.012156374,0.580143496,0.586378132,-0.663883342,-0.008853057,0.776147222,-1.256412535,-0.501580314,-2.493768843,-0.899072667,0.467600622,-0.470749264,0.731181712,-0.161346346,-0.315985406,-0.573017691,-0.052887675,-0.335064621,-0.018397353,-0.543930417,0.101261362,0.01920504,23.97,0
1090,-0.547201818,0.641339948,1.904556427,1.419042408,0.191977108,0.003381062,1.048651403,-0.224974506,-0.495255294,-0.218095518,-0.103867217,0.537769894,0.533982473,-0.282443973,0.188652382,-1.418883241,0.624926565,-0.870585594,0.647972591,0.306577089,0.018379046,0.340785484,-0.056875899,0.428364042,0.111533108,-0.244160691,-0.036964613,-0.099748932,78.03,0
1091,0.954809187,-0.538591119,0.310235593,0.643465214,-0.83889261,-0.758948717,0.098630792,-0.144513716,0.670701865,-0.329177964,-0.764481121,0.061789297,-0.828270533,0.116306846,-0.041901096,-0.250586683,0.128294768,-0.631653249,0.30999442,0.149023877,-0.159016435,-0.655123323,-0.102560675,0.412359248,0.323742621,0.489397868,-0.073731477,0.033354974,158,0
1092,-0.627985095,1.008925989,0.344096918,-0.294813469,2.265222497,0.425442868,0.979725891,-0.01777927,-0.772064362,-1.041403683,0.480523008,0.185040277,0.860524233,-1.722992741,0.05389504,1.026674607,-0.106142377,1.171874392,-0.585800349,0.115207197,-0.030706945,0.045894142,-0.527148038,-1.831952587,0.401044694,-0.403385751,-0.04680524,-0.097187843,1,0
1093,0.93403622,-0.684586885,0.167416075,0.460866026,-0.724613564,-0.269182489,-0.093314889,0.092961057,0.613726394,-0.124925384,0.440464939,0.007892981,-2.049453808,0.530734723,-0.586873566,0.096842557,-0.172498989,0.116568025,0.729930033,0.094697023,-0.142453875,-0.70114732,-0.140067653,0.015654422,0.296839784,0.495396267,-0.085870076,0.0174582,158,0
1093,-0.49016619,0.385408563,1.145306636,-1.941924004,-0.189289892,-0.448938325,1.858961675,-0.743594011,0.229978317,-0.807857065,1.49921824,0.689423451,0.153941434,0.096387684,1.097728408,-0.965343806,-0.350927264,0.463811181,2.124516612,0.280792296,-0.045572875,0.283173935,-0.424794343,0.071003709,0.507154535,0.083034618,-0.358280692,-0.443720041,160,0
1094,-0.523312686,0.781319414,1.847510595,1.274103919,-0.457849604,-0.609284322,0.541488471,-0.067974451,0.040494057,-0.302147212,-0.585996625,0.041124714,-0.736854364,-0.079076401,-0.276466767,-0.956308622,0.475960495,-0.233319338,0.642319107,-0.113886899,0.097104018,0.514766034,-0.027366673,0.92827538,-0.205462356,-0.320205036,0.076005047,0.141885017,21.29,0
1094,-0.812682335,1.176176252,1.022127603,0.093192599,-0.153166507,-1.051324985,0.498657097,0.131554207,-0.246541214,-0.392243808,-0.368838703,-0.341028626,-0.455794649,-0.238228949,0.969704167,0.44688801,0.095827816,-0.053449922,-0.072227151,0.001884792,-0.272666022,-0.715127345,0.128825915,0.308363867,-0.165969223,0.040356313,-0.16406773,-0.205525292,9.57,0
1095,1.441504995,-1.098691495,0.452027325,-1.506812507,-1.447184513,-0.469824914,-1.055635074,-0.031605325,-2.01634671,1.578590407,0.941338956,-0.388036788,0.188022266,-0.082142296,-0.012682536,0.02729068,0.130049104,0.397993483,0.262271521,-0.274595954,-0.414749798,-0.95542548,0.141604424,-0.059245171,0.116186215,-0.47780321,0.025228982,0.018433181,37.85,0
1095,1.448953904,-1.107734445,-0.504074083,-1.789560436,-0.439034965,0.320200621,-0.718289655,0.029205312,-2.255592866,1.553990919,0.281861671,-0.645361143,0.240851986,0.128435614,0.0519103,-0.250023497,0.175139021,-0.036292727,0.46397602,-0.232117507,-0.547980359,-1.376576391,0.017557994,-1.422836128,0.285240991,-0.435832628,0.008715816,8.62E-05,64.94,0
1095,1.317316741,-0.030416683,-1.08887421,-0.557891573,2.030907584,3.267773358,-0.536307538,0.808507057,-0.05260743,0.001609861,-0.028623114,0.073615738,0.041108326,0.425276353,1.245151989,0.640236937,-0.910265854,-0.068900938,0.255583871,0.014936059,-0.313907317,-1.068411868,0.104669192,0.992074915,0.369761664,0.110479134,-0.028115009,0.01166393,0.99,0
1096,0.978872043,-0.057621819,0.274981426,1.247686802,0.414369118,1.385656694,-0.193881036,0.467841917,0.347791233,-0.267920184,0.113949549,0.561039502,-0.663676427,0.258527084,0.799637392,-1.669704347,1.215432821,-2.408052113,-1.561996818,-0.281285662,-0.002420417,0.272977586,0.021821247,-0.959210582,0.397656689,-0.214305901,0.087509355,0.007425715,30.33,0
1096,-1.25394801,0.20849677,0.361462329,-2.345208947,0.601112584,-1.463320868,0.620867406,-0.244638371,0.675705023,-0.67049767,1.201042811,1.072066904,0.149730932,0.329422733,0.394541084,-0.504933828,-0.596939859,0.329863291,1.051186448,-0.033805414,0.001462355,0.367976093,-0.605768604,0.084260403,-0.195884394,-0.214389537,-0.203661689,-0.525916015,1,0
1097,0.71321947,-0.441049982,0.021067662,1.430097254,-0.251479663,-0.110928626,0.426310624,-0.016946264,-0.235538508,0.020050993,1.449483102,1.114713148,-0.321626602,0.554835897,-0.436864881,-0.499087163,0.001719389,-0.403012269,-0.345330665,0.248359228,0.19029001,0.202380513,-0.298360036,0.24890728,0.624893274,-0.284209972,-0.020071872,0.040422663,224,0
1097,-1.453940104,-0.654310614,2.621221537,0.683138942,1.035517478,0.935950333,-0.131481826,0.474140133,0.549893693,-0.760000006,0.713507979,1.610457261,-0.148974701,-0.889282996,-2.770520939,-1.208229849,0.451138341,-1.244668234,-0.440867469,0.187536599,-0.194862668,-0.326458034,0.150212629,-0.303973126,-0.008452671,-0.681771543,-0.039137529,-0.100309107,55.94,0
1097,0.483432451,-1.533761818,0.618800886,-0.491250296,-1.570266649,-0.450331371,-0.17166584,-0.039912154,1.421954793,-1.094553855,1.543359607,1.901406633,0.713683345,-0.046565321,0.526406043,-0.311235426,-0.364834676,0.758135372,0.561851887,0.676298494,0.432929753,0.696580927,-0.451251623,0.613066002,0.459381714,-0.602441488,0.027399516,0.09013292,367.2,0
1098,-0.620729755,1.112948809,-0.662729618,-1.075460897,2.23561239,3.211486445,-0.247614019,1.362951411,-0.671162912,-0.667411474,-0.157933709,-0.171057321,-0.017238104,0.057270249,1.05851442,0.837043429,-0.313915181,0.361612051,0.278181037,0.113283667,-0.277810997,-1.017011337,0.000570566,0.934905237,0.016839919,0.090564305,0.122614002,0.027984574,1.29,0
1099,0.966854289,-0.643614356,-0.431147955,-1.459368496,-0.359067448,-0.837052854,0.357670794,-0.207699942,0.628853134,-0.972029002,1.967886248,1.769640012,0.620989717,0.606033357,0.97317217,-0.857179432,-0.041456924,-0.336117252,0.700487865,0.250757134,0.143076516,0.22395104,-0.239627295,0.100548154,0.566867802,0.007733863,-0.032345267,0.019777891,160,0
1102,-1.446029011,-0.098287809,0.259791988,-2.14794979,0.657353734,-1.428623435,0.030077681,0.431312335,0.136456634,-1.393126796,1.576893174,1.704242124,0.574295394,0.812415774,0.484406405,-0.760064925,0.011569658,-0.161496597,0.521910524,0.23989092,0.252328432,0.50673607,-0.146787814,0.089447107,-0.15590432,-0.131960585,0.270040209,-0.021655927,1,0
1103,-1.307721376,-5.137873751,-0.769016964,-0.910737701,-2.808551784,-0.390185139,1.045240369,-0.496871233,0.019071478,-0.947608531,0.450449688,1.288819084,1.933573982,0.060121364,2.075453108,-1.916723599,0.324278149,0.91512634,-1.103558649,2.361745215,0.462879366,-1.114351051,-1.026255122,0.491488025,-0.405213728,-0.223175326,-0.186371761,0.270760854,1376.13,0
1103,-0.846193833,0.67579515,2.869332192,1.053603452,-1.280466193,0.322660156,1.436992263,-0.630369625,0.099638044,-0.054900475,0.154944261,0.577476956,1.268634252,-1.056552211,0.784689563,-0.450760767,-0.240497393,0.072836384,0.256099781,0.120153951,0.102383693,0.94075365,-0.362589919,0.993945858,0.248993347,-0.237554792,-0.326676559,-0.403593293,213.87,0
1104,-0.42370385,0.781511298,0.777092318,0.680119169,0.776653789,1.650005489,1.198646307,-0.050443334,0.236451053,0.765075422,-0.502256637,-0.701779693,-1.425501888,-0.098313018,-0.108702243,-0.598780243,-0.398115549,0.497321915,1.641560509,0.380927589,-0.257799865,-0.01947931,-0.370074938,-1.726231457,0.072750784,-0.179414134,0.237071374,-0.238669361,106.77,0
1105,1.386349654,-1.404309789,1.33137523,-1.264569267,-2.323631925,-0.465503666,-1.701645462,0.027330716,-1.193836408,1.380290834,-0.615309966,-1.046561313,0.460927325,-0.72228928,1.19445795,0.216568276,0.219205782,0.745857076,-0.668680553,-0.239868984,0.094243414,0.604955219,-0.032020089,0.388277785,0.182328103,-0.044392163,0.07471667,0.044422995,51.5,0
1105,1.181358601,0.16119628,0.475706181,0.741953396,-0.585735879,-1.174620134,0.165933579,-0.297075761,-0.050998107,-0.066499133,0.074927428,0.662784634,0.752607531,0.16079642,0.894136002,0.065396001,-0.307166694,-0.428353354,-0.388728181,-0.003223963,0.091770034,0.270203582,-0.073696936,0.777162648,0.489675216,0.403121621,-0.036563023,0.021448561,36.29,0
1106,-0.268257931,0.084727486,-0.128593988,-1.879521961,-0.39919126,-0.651297894,-0.385768886,-2.917875688,0.407321938,-2.023154291,0.013286589,1.036826192,0.025194511,0.914203113,1.29993605,-0.749404757,0.203097772,-0.75942128,-0.171185048,0.846587876,-1.141631406,0.506250961,-0.200738624,0.130981196,0.69614198,-0.044291272,0.059552334,0.271403196,160,0
1108,-0.419220981,0.477462958,0.504234165,-2.037850525,-0.446251372,-0.704083226,1.539165561,-0.385699327,0.345085621,-1.510778521,0.171293124,0.817612211,0.821573413,0.176067278,1.453064124,-1.122828168,0.177235847,-0.708598239,0.584975567,0.00032405,0.079091713,0.375837121,-0.12363267,0.162759043,0.234021447,-0.009963892,-0.043965399,-0.031801582,160,0
1109,-1.788493932,0.634209984,-0.117675296,-2.051629532,0.171223517,-1.117675179,-0.930621677,-2.339566582,0.209792915,-2.023960585,-0.250068381,1.067595305,0.087929934,1.063652811,1.152612818,-0.745748643,0.409228306,-0.612617391,0.089932751,0.52540154,-1.158762213,0.782602926,-0.156990097,0.137680781,-0.246488497,-0.122606825,0.352727067,-0.024913538,1,0
1111,-1.459221208,0.441102379,0.143234083,-2.144850898,0.332574101,-1.541765642,0.300569427,0.127590852,0.515113583,-1.328563243,-0.049301795,1.10370363,0.86054777,0.468113062,1.191336936,-0.954458968,0.222519448,-0.747597738,0.265834674,-0.190585433,0.109108513,0.431181239,-0.454747507,0.191105838,-0.208351987,-0.133664325,0.15161012,-0.073227692,1,0
1111,1.132690983,-0.099536088,1.00670238,0.526096748,-0.753367815,-0.169312527,-0.489722347,0.072850946,0.410196391,-0.172782504,-0.022481114,0.570367417,0.718817382,-0.099794961,1.597693032,0.343131216,-0.323853501,-0.508485982,-0.742834089,-0.027542551,0.044139577,0.152924224,0.064858766,0.126463315,0.088205152,0.416720702,0.008907926,0.028401803,29.54,0
1112,1.311074015,-1.5711949,1.586257529,-1.193826452,-2.495702508,-0.029825153,-1.943732028,0.24402297,-1.130430683,1.456537556,0.984479914,-0.233459376,0.068327475,-0.743862429,-0.254354432,0.061027666,0.310532172,1.057872483,-0.236416874,-0.264067644,0.114229063,0.739806853,-0.037652004,0.552769668,0.174094328,-0.0389767,0.08224854,0.035166078,50,0
1113,-0.686024674,0.980972434,1.607069336,-0.153640594,0.128109052,-0.21842718,0.558362566,0.138686894,-0.678883538,-0.092550007,1.798522374,1.060585975,0.405929451,0.240461886,0.340722907,0.010568746,-0.329642962,-0.439957757,-0.126946532,0.077960926,-0.116566484,-0.283227414,0.082163252,0.216998892,-0.303270368,0.058798072,0.155135857,0.101100347,6.36,0
1114,-1.896609091,-0.874932291,2.171707079,-0.295549943,1.120406629,0.995729388,0.073523049,-1.393830627,1.672161491,0.719138955,-1.518249555,-0.652741948,-0.25472256,-1.585583773,0.582556477,-0.649260579,-0.172365017,-0.48330021,1.594668183,-0.116075031,0.139596595,-0.629399942,-0.210825923,-1.248524637,0.107218125,1.087088757,-0.754107275,-0.33559193,53.02,0
1114,1.032844419,-0.676285485,-0.565768685,-1.479903735,-0.467995985,-1.133136931,0.359861643,-0.266779434,0.805647129,-0.898357278,1.279857053,1.045297916,-0.295022837,0.755398845,0.855438102,-0.420762209,-0.384133036,0.343778273,1.190911285,0.230131443,0.082085231,-0.034067546,-0.297580146,0.065810368,0.65070229,0.001318525,-0.055856476,0.01781805,160,0
1114,-1.132962217,0.204704478,1.588580776,0.079663947,0.388785014,0.11816217,1.378553689,-0.388088977,-0.196164556,-0.545504836,-1.245832628,0.294085713,1.166996885,-0.70398799,-0.327614852,-0.251154298,-0.414810936,-0.39501145,0.815431997,0.097924592,-0.295344476,-0.386966884,0.085962887,-0.399686988,0.60535632,0.3295438,-0.166339698,-0.238388099,135.19,0
1117,0.956173274,-0.403827156,0.348913107,0.625389032,-0.672877931,-0.71469064,0.224837067,-0.250195179,0.389037932,-0.383813995,-0.447247346,1.051121097,1.031940529,-0.253898223,-0.245998141,-0.337845405,0.021994138,-0.859878794,0.29743504,0.268208559,-0.137628519,-0.502776288,-0.124888702,0.463290215,0.386683871,0.483164169,-0.061570824,0.037350109,158,0
1117,1.240984759,0.096545805,0.369955796,0.440567966,-0.381717355,-0.513027878,-0.139827663,0.038642873,0.010402952,0.143286256,0.962079323,0.238554129,-1.050041983,0.682287467,0.50197318,0.657269249,-0.716283421,0.223725366,0.303201801,-0.158918744,-0.243118436,-0.801325155,0.100349839,-0.038674535,0.186048092,0.101995772,-0.041896417,0.002510581,0.99,0
1117,-1.380038881,-0.130958939,0.125171257,-2.168485029,0.548425197,-1.724707513,0.03226853,0.372232843,0.313250629,-1.319455072,0.888863979,0.979900028,-0.34171716,0.961781262,0.366672337,-0.323647701,-0.331106453,0.518398928,1.012333943,0.219265229,0.191337148,0.248717484,-0.204740664,0.054709321,-0.072069832,-0.138375923,0.246529,-0.023615768,1,0
1120,1.380183387,-1.162584554,0.549074278,-1.559285722,-1.303020106,0.088948475,-1.196363691,0.099554471,-2.046935971,1.512821666,1.269629499,0.043931428,0.903046859,-0.250904949,0.288657141,-0.20405421,0.310742878,0.025208157,-0.197028176,-0.244304463,-0.287749149,-0.526797591,0.124104672,-0.340928823,0.075154129,-0.382449877,0.05213679,0.019235639,44,0
1121,1.41001169,-1.354061195,1.053231476,-1.234617953,-1.746969984,0.33000627,-1.606554328,0.159225576,-1.075106257,1.19065786,-0.918683727,-0.467322183,0.894092076,-1.034121903,0.001869154,-0.68862144,0.85293624,-0.329482193,-0.310990893,-0.305190287,-0.225977233,-0.051158676,0.035676536,-0.273576519,0.232299687,-0.146317756,0.095326124,0.028719443,26,0
1121,1.274570653,0.168606195,0.18498824,0.312284599,-0.029261739,-0.197294698,-0.064937893,9.31E-05,-0.142639925,0.107119114,0.726138461,0.731030739,0.273474244,0.406677113,0.403066775,0.745127508,-0.96843252,0.235319594,0.482687238,-0.060928112,-0.260965946,-0.792773788,0.022639596,-0.504989745,0.294043463,0.128688888,-0.034715976,0.000324308,2.28,0
1121,-1.100986416,-0.956244941,1.09733087,-0.254793778,1.138445131,5.214000803,0.39072836,1.085603229,1.071151135,-1.045490356,-1.42198626,0.13229013,-0.393156253,-1.24549588,-2.013047391,-0.069899335,-0.559487847,0.430922994,-0.049672641,0.707027704,0.121045327,0.227538295,0.433729651,0.994242214,0.258169391,-0.430145447,-0.072231825,-0.059293574,318,0
1122,-0.385697529,0.9737967,0.121608321,0.410622548,1.142756355,0.915548304,0.337593912,0.35272075,-0.753288432,0.069338384,-0.012332719,0.68049536,1.195759823,0.314691939,0.604389717,0.126142345,-0.80782336,0.584725856,0.941558695,-0.025877034,0.100952435,0.444620744,-0.169457199,-1.677625447,0.019810906,-0.246532918,-0.303290512,-0.29027733,3.32,0
1124,1.032034113,-0.690951242,-0.564274574,-1.474236657,-0.494574185,-1.149673043,0.347016477,-0.257222426,0.8367942,-0.89214299,1.250790004,0.93809102,-0.503730068,0.797298505,0.876858288,-0.413491571,-0.369432155,0.366356624,1.189588505,0.216074341,0.080247587,-0.048753865,-0.294939645,0.052973703,0.642458687,0.00223644,-0.057109519,0.017309621,160,0
1124,0.825068558,-1.286603466,0.600839024,-1.342371266,-1.192274207,0.370952847,-0.796028276,0.397545068,1.86349974,-1.127880207,1.53136978,0.913763547,-1.339950812,0.317252697,1.308214441,-0.744869112,0.314987816,-0.018615503,0.205222134,0.114562197,0.30612239,0.752303382,-0.18640638,-0.226947413,0.209113804,0.124778605,0.036946287,0.032352568,167.09,0
1124,-1.102490884,1.355434913,2.118981119,0.242653593,0.685721128,0.468232138,1.130934921,-0.67594506,0.041337782,1.304816529,1.069364846,0.501804842,1.003473103,-0.810038041,0.812404418,0.023957339,-1.235931448,0.568034518,1.119733994,0.439737422,-0.31034919,-0.284566114,-0.399065624,-0.519518165,0.134753872,-0.644480653,-1.273598425,-1.05759464,10.46,0
1125,1.139306895,0.519481137,0.580852933,2.303512472,0.03966303,-0.009020394,0.063025388,0.024327742,-1.031337702,0.837505977,0.947362786,0.71631495,0.453491082,0.372648814,-0.180398854,0.991730027,-1.036779846,0.25032365,-0.600647358,-0.069725756,-0.028202542,-0.175014972,-0.048941562,0.001270835,0.444293363,-0.074540432,-0.013217938,0.014794771,19.49,0
