Game ID,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Single Player/ Multi Player,Download Size,Viewership (Thousands),Online/Offline,In game purchase,Price,Countries,In game voice/chat
1435UR,Naruto Shippuden: Ultimate Ninja Storm Revolution,PS3,2014,Fighting,Namco Bandai Games,0.15,0.14,0.09,0.06,0.43,73,26,7.5,100,CyberConnect2,T,Multi Player,3128,1655,Online,Yes,53,29,No
5712DU,Lego Batman 3: Beyond Gotham,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.23,0.17,0,0.04,0.43,74,25,7.1,36,TT Games,E10+,Multi Player,65420,1632,Offline,No,73,19,No
7333RL,2014 FIFA World Cup Brazil,X360,2014,Sports,Electronic Arts,0.15,0.25,0,0.03,0.42,74,29,4.4,93,EA Canada,E,Multi Player,67076,772,Online,No,70,18,No
9625UO,Trials Fusion,PS4,2014,Racing,Ubisoft,0.13,0.22,0.01,0.07,0.42,79,51,7.2,244,RedLynx,E10+,Multi Player,7300,454,Online,Yes,53,16,Yes
6231IH,Story of Seasons,3DS,2014,Simulation,Nintendo,0,0.14,0.27,0.01,0.42,76,39,8.2,54,Marvelous AQL,E10+,Multi Player,2819,838,Online,No,73,17,Yes
7553LU,NHL 15,XOne,2014,Sports,Electronic Arts,0.31,0.06,0,0.04,0.41,59,22,3.2,180,EA Sports,E10+,Single Player,78635,777,Online,No,74,16,No
1983OG,F1 2014,PS3,2014,Racing,Codemasters,0.07,0.26,0.02,0.06,0.41,62,19,4.1,28,Codemasters Birmingham,E,Multi Player,8271,929,Online,Yes,58,20,Yes
3895HO,Call of Duty: Advanced Warfare,PC,2014,Shooter,Activision,0.15,0.23,0,0.03,0.41,78,18,4.5,1136,Sledgehammer Games,M,Single Player,55339,4652,Online,No,72,15,No
4333UY,Just Dance 2015,PS4,2014,Misc,Ubisoft,0.19,0.13,0,0.07,0.39,72,8,5.8,32,Ubisoft,E10+,Single Player,881,183,Offline,Yes,59,23,No
3606YH,Sid Meier's Civilization: Beyond Earth,PC,2014,Strategy,Take-Two Interactive,0.11,0.22,0,0.03,0.36,81,78,5.5,1027,Firaxis Games,E10+,Single Player,7847,994,Offline,Yes,59,19,No
8062AY,Fossil Fighters: Frontier,3DS,2014,Role-Playing,Nintendo,0.08,0.04,0.23,0.01,0.36,57,25,4.8,19,"RED Entertainment, Spike Chunsoft",E10+,Single Player,4137,410,Offline,No,70,22,No
6674EB,Middle-Earth: Shadow of Mordor,PC,2014,Action,Warner Bros. Interactive Entertainment,0.12,0.2,0,0.03,0.35,84,17,8,1671,Monolith Productions,M,Multi Player,62391,1922,Offline,Yes,52,16,No
3307HT,Sniper Elite 3,XOne,2014,Shooter,505 Games,0.2,0.11,0,0.03,0.35,63,12,6.6,68,Rebellion,M,Single Player,72092,471,Offline,No,77,23,No
3699YN,Rayman Legends,XOne,2014,Platform,Ubisoft,0.13,0.18,0,0.03,0.34,91,6,7.9,218,Ubisoft Montpellier,E10+,Single Player,1374,282,Offline,No,71,14,No
5645BR,Hatsune Miku: Project Diva F 2nd,PSV,2014,Misc,Sega,0.08,0.05,0.16,0.04,0.32,81,8,8.4,69,Sega,T,Multi Player,1889,609,Offline,No,79,29,No
9829RM,Dragon Ball Z: Battle of Z,PS3,2014,Fighting,Namco Bandai Games,0.1,0.1,0.06,0.04,0.31,54,32,5.3,103,Artdink,T,Single Player,30087,12202,Online,No,70,27,No
9586YZ,Sword Art Online: Hollow Fragment,PSV,2014,Role-Playing,Namco Bandai Games,0,0,0.3,0,0.3,67,28,7.6,131,Bandai Namco Games,T,Single Player,3585,331,Offline,No,70,4,No
6125WI,Borderlands: The Pre-Sequel,PC,2014,Shooter,Take-Two Interactive,0.11,0.15,0,0.02,0.29,75,55,6.2,703,2K Australia,M,Multi Player,45258,682,Online,Yes,58,13,Yes
5419MN,Sonic Boom: Shattered Crystal,3DS,2014,Action,Sega,0.17,0.09,0,0.03,0.29,47,21,6.3,160,Sanzaru Games,E,Multi Player,97210,14765,Offline,Yes,60,10,No
6892ZU,Metal Gear Solid V: Ground Zeroes,XOne,2014,Action,Konami Digital Entertainment,0.15,0.11,0,0.02,0.29,76,13,5.4,348,Kojima Productions,M,Multi Player,26352,580,Offline,No,71,25,No
5762II,FIFA 15,PC,2014,Sports,Electronic Arts,0,0.27,0,0.02,0.28,82,9,4.2,383,EA Sports,E,Single Player,62532,880,Offline,Yes,53,23,No
1110UP,One Piece: Unlimited World Red,PS3,2014,Action,Namco Bandai Games,0.09,0.1,0.06,0.04,0.28,71,28,7.3,46,Ganbarion,T,Single Player,82773,1565,Online,No,80,28,No
5603IX,The Evil Within,PC,2014,Action,Bethesda Softworks,0.1,0.16,0,0.02,0.27,68,18,5.9,721,Tango Gameworks,M,Multi Player,7925,123,Online,Yes,55,20,Yes
8219HA,LEGO The Hobbit,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.13,0.12,0,0.02,0.27,69,20,6.8,36,TT Games,E10+,Single Player,97122,11028,Offline,Yes,50,27,No
8010PJ,Ultimate NES Remix,3DS,2014,Action,Unknown,0.15,0.09,0,0.02,0.27,69,16,7.6,32,Indies Zero,E,Single Player,101770,115,Online,No,75,11,No
8357XM,Hatsune Miku: Project Diva F 2nd,PS3,2014,Misc,Sega,0.09,0.03,0.1,0.03,0.25,78,15,8.6,49,Sega,T,Single Player,990,469,Offline,Yes,58,16,No
6714AP,Trials Fusion,XOne,2014,Racing,Ubisoft,0.12,0.1,0,0.02,0.24,80,28,7.1,158,RedLynx,E10+,Single Player,3355,838,Offline,Yes,58,24,No
8319JJ,Onechanbara Z2: Chaos,PS4,2014,Action,Nippon Ichi Software,0.14,0.03,0.04,0.04,0.24,57,40,6.5,72,"Tamsoft, D3Publisher",M,Multi Player,44648,1174,Online,No,73,28,No
9960MS,Samurai Warriors 4,PS4,2014,Action,Tecmo Koei,0.08,0.07,0.06,0.03,0.24,76,31,8.1,74,Omega Force,T,Single Player,30731,440,Online,Yes,58,13,No
6016PG,NBA Live 15,PS4,2014,Sports,Electronic Arts,0.16,0.04,0,0.04,0.23,59,24,5.6,86,EA Sports,E,Multi Player,62293,166,Offline,No,77,11,No
9684JF,Toukiden Kiwami,PSV,2014,Action,Tecmo Koei,0.02,0.02,0.17,0.01,0.23,82,5,8.6,42,"Omega Force, Koei Tecmo Games",T,Single Player,53197,945,Offline,Yes,50,26,No
2903SL,F1 2014,X360,2014,Racing,Codemasters,0.08,0.13,0,0.02,0.23,64,14,4.1,20,Codemasters Birmingham,E,Multi Player,5318,470,Online,No,78,28,Yes
5444GV,Soul Sacrifice Delta,PSV,2014,Action,Sony Computer Entertainment,0,0.08,0.12,0.02,0.22,82,24,8.4,125,SCE Japan Studio,M,Single Player,74826,1951,Online,Yes,58,29,No
9946VO,Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014,Fighting,Namco Bandai Games,0.14,0.06,0,0.02,0.22,62,11,7.3,44,CyberConnect2,T,Single Player,44604,609,Online,No,78,23,No
8907FJ,Danganronpa Another Episode: Ultra Despair Girls,PSV,2014,Action,Nippon Ichi Software,0.06,0.01,0.12,0.02,0.21,72,35,8.4,77,Spike Chunsoft,M,Multi Player,26461,9708,Online,Yes,51,30,No
2465OI,NBA Live 15,XOne,2014,Sports,Electronic Arts,0.17,0.02,0,0.02,0.21,53,9,6.8,53,EA Sports,E,Single Player,79000,216,Online,No,72,25,No
8451JM,J Stars Victory Vs.,PSV,2014,Fighting,Namco Bandai Games,0,0.03,0.17,0.01,0.21,74,5,7.9,29,Bandai Namco Games,T,Single Player,61952,195,Offline,No,79,23,No
1657QA,God of War Collection,PSV,2014,Action,Sony Computer Entertainment,0.08,0.06,0.01,0.05,0.2,73,28,7.4,133,"Sanzaru Games, Sanzaru Games, Inc.",M,Single Player,25052,1771,Offline,Yes,53,24,No
8581IT,Castlevania: Lords of Shadow 2,PS3,2014,Action,Konami Digital Entertainment,0.03,0.12,0.02,0.03,0.2,63,55,7.8,528,Mercury Steam,M,Single Player,32254,911,Offline,Yes,52,11,No
7145MW,Bound By Flame,PS4,2014,Role-Playing,Focus Home Interactive,0.08,0.09,0,0.03,0.19,53,40,5.9,230,Spiders,M,Multi Player,4735,1857,Online,No,70,22,No
2153AD,Dynasty Warriors 8: Empires,PS4,2014,Action,Tecmo Koei,0.06,0.07,0.03,0.03,0.19,63,30,7.5,42,Omega Force,T,Multi Player,39323,4346,Online,No,70,23,Yes
7263TU,South Park: The Stick of Truth,PC,2014,Role-Playing,Ubisoft,0.07,0.1,0,0.01,0.19,85,48,8.6,1739,Obsidian Entertainment,M,Multi Player,2861,140,Online,No,78,27,Yes
5174WA,The Legend of Heroes: Trails of Cold Steel II,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0.02,0.13,0.01,0.19,80,23,7.3,73,Falcom,T,Multi Player,4305,956,Offline,No,77,22,No
8700DD,Singstar: Ultimate Party,PS4,2014,Misc,Sony Computer Entertainment Europe,0,0.16,0,0.03,0.19,47,19,4.1,18,SCEE,,Single Player,184,174,Online,No,77,22,No
8146UU,Dance Central: Spotlight,XOne,2014,Misc,Microsoft Game Studios,0.15,0.03,0,0,0.19,74,19,7,47,Harmonix Music Systems,T,Single Player,1852,451,Online,No,78,4,No
6631AZ,Shape Up,XOne,2014,Misc,Ubisoft,0.08,0.09,0,0.01,0.18,58,6,8.3,28,Ubisoft Montreal,E,Single Player,899,631,Offline,No,70,19,No
9696DR,Atelier Shallie: Alchemists of the Dusk Sea,PS3,2014,Role-Playing,Tecmo Koei,0.06,0.02,0.08,0.02,0.18,76,26,7.7,44,Gust,E10+,Single Player,952,350,Offline,Yes,53,15,No
9681UF,Corpse Party: Blood Drive,PSV,2014,Adventure,Marvelous Interactive,0.08,0.01,0.06,0.03,0.18,60,19,7.4,58,5pb,M,Multi Player,8043,746,Offline,Yes,57,17,No
8703ZP,MotoGP 14,PS4,2014,Racing,Milestone S.r.l.,0.04,0.11,0,0.03,0.18,73,28,6.4,26,Milestone S.r.l,E,Single Player,8750,204,Online,No,72,18,No
7971RF,GRID Autosport,PS3,2014,Racing,Codemasters,0.05,0.09,0.01,0.03,0.18,75,35,6.8,62,Codemasters,E,Multi Player,1997,984,Offline,No,72,27,No
5065FK,Dark Souls II,PC,2014,Role-Playing,Namco Bandai Games,0.08,0.08,0,0.01,0.17,91,36,7.1,2318,From Software,T,Single Player,9464,2947,Offline,Yes,59,18,No
5595PF,Project Spark,XOne,2014,Misc,Microsoft Game Studios,0.11,0.05,0,0.02,0.17,73,26,7,151,Microsoft Game Studios,E10+,Multi Player,600,430,Online,No,78,13,No
4524FC,Danganronpa 2: Goodbye Despair,PSV,2014,Misc,Nippon Ichi Software,0.08,0.05,0,0.04,0.17,81,50,8.7,140,Spike Chunsoft,M,Multi Player,1912,386,Offline,Yes,58,27,No
4986KG,NASCAR '14,X360,2014,Racing,Deep Silver,0.15,0,0,0.02,0.17,65,4,5.1,14,Deep Silver,E,Multi Player,3500,960,Offline,No,71,19,No
5788FW,Dengeki Bunko Fighting Climax,PS3,2014,Fighting,Sega,0.05,0,0.09,0.01,0.16,66,13,8.2,29,"Sega, French-Bread",T,Single Player,39983,132,Offline,Yes,60,15,No
2245GW,The Crew,PC,2014,Racing,Ubisoft,0,0.15,0,0.01,0.16,71,12,6.4,463,"Ubisoft Reflections, Ivory Tower",T,Multi Player,2668,428,Offline,Yes,54,15,No
8661WY,Ar Nosurge: Ode to an Unborn Star,PS3,2014,Role-Playing,Tecmo Koei,0.05,0.03,0.06,0.02,0.16,67,23,7.8,49,Gust,T,Single Player,4470,775,Offline,No,76,16,No
4086WF,Fantasia: Music Evolved,XOne,2014,Misc,Disney Interactive Studios,0.11,0.03,0,0.01,0.15,77,48,7.5,67,Harmonix Music Systems,E10+,Multi Player,981,535,Online,Yes,58,13,Yes
7156YR,Oreshika: Tainted Bloodlines,PSV,2014,Role-Playing,Sony Computer Entertainment,0,0,0.15,0,0.15,78,26,8,84,Alfa System,T,Single Player,5844,800,Online,No,80,9,No
9894VL,The Legend of Heroes: Trails of Cold Steel II,PS3,2014,Role-Playing,Nippon Ichi Software,0.02,0.02,0.11,0.01,0.15,90,4,7.8,71,Falcom,T,Single Player,4567,3562,Online,Yes,52,13,No
2424FX,Alien: Isolation,PC,2014,Shooter,Sega,0,0.14,0,0.01,0.14,81,41,8.4,1588,Creative Assembly,M,Multi Player,45175,2743,Online,No,75,15,No
5872RO,Pro Evolution Soccer 2015,XOne,2014,Sports,Konami Digital Entertainment,0.03,0.1,0,0.01,0.14,79,9,7.3,65,Konami,E,Single Player,52410,704,Offline,No,75,28,No
8880LY,Rayman Legends,PSV,2014,Platform,Ubisoft,0.01,0.1,0,0.03,0.14,87,8,8.4,159,Ubisoft Montpellier,E10+,Single Player,506,237,Offline,Yes,57,11,No
8421XY,Persona 4: Arena Ultimax,PS3,2014,Fighting,Atlus,0,0,0.13,0,0.14,84,38,8.1,85,Arc System Works,T,Single Player,101819,1815,Offline,No,78,3,No
7376OY,Dengeki Bunko Fighting Climax,PSV,2014,Fighting,Sega,0.04,0,0.08,0.01,0.13,75,7,8.5,28,Sega,T,Multi Player,66007,1134,Online,No,78,24,Yes
3874YG,Deception IV: Blood Ties,PSV,2014,Action,Tecmo Koei,0.02,0.02,0.07,0.01,0.13,67,19,7.5,61,Koei Tecmo Games,M,Multi Player,89229,5897,Offline,No,74,20,No
9442YI,One Piece: Unlimited World Red,PSV,2014,Action,Namco Bandai Games,0.03,0.04,0.04,0.02,0.13,67,4,7.8,25,Ganbarion,T,Multi Player,26187,746,Online,Yes,60,12,No
3556YB,Hyperdevotion Noire: Goddess Black Heart,PSV,2014,Role-Playing,Idea Factory,0.04,0.01,0.06,0.02,0.13,68,24,7.1,36,Sting,T,Single Player,3274,151,Offline,Yes,50,22,No
7851GP,Tropico 5,PC,2014,Simulation,Kalypso Media,0.02,0.09,0,0.01,0.12,75,51,7,351,Haemimont,T,Single Player,2941,626,Offline,No,70,24,No
2171IO,Deception IV: Blood Ties,PS3,2014,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.11,70,19,8.2,27,Koei Tecmo Games,M,Single Player,2450,1817,Offline,Yes,53,28,No
2643OB,Samurai Warriors 4,PSV,2014,Action,Tecmo Koei,0,0,0.11,0,0.11,76,5,8.6,18,Omega Force,T,Multi Player,83596,872,Offline,Yes,51,1,No
4720KQ,NASCAR '14,PS3,2014,Racing,Deep Silver,0.09,0,0,0.02,0.11,67,7,4.6,20,Eutechnyx,E,Multi Player,8199,611,Offline,Yes,58,26,No
8498BU,Dragon Ball Z: Battle of Z,PSV,2014,Fighting,Namco Bandai Games,0,0.04,0.06,0.01,0.11,66,7,7.5,54,Artdink,T,Multi Player,35084,14841,Online,No,74,15,No
8008QP,Pac-Man and the Ghostly Adventures 2,X360,2014,Adventure,Namco Bandai Games,0.05,0.04,0,0.01,0.11,60,7,6.5,10,Vicious Cycle,E10+,Single Player,79234,626,Offline,Yes,56,29,No
2073FQ,Sacred 3,PS3,2014,Role-Playing,Deep Silver,0.03,0.04,0.03,0.01,0.1,56,13,3.4,46,"Deep Silver, Keen Games",M,Single Player,7945,279,Online,No,78,18,No
6808UI,Natural Doctrine,PS4,2014,Role-Playing,Nippon Ichi Software,0.05,0.02,0.02,0.01,0.1,53,31,6,79,Kadokawa,M,Multi Player,10089,224,Offline,Yes,50,25,No
8636PV,F1 2014,PC,2014,Racing,Codemasters,0,0.09,0,0.01,0.1,61,20,4.8,65,Codemasters Birmingham,E,Single Player,9268,4638,Offline,Yes,51,16,No
6276QM,Operation Abyss: New Tokyo Legacy,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0,0.06,0.01,0.1,66,25,7.3,24,Experience Inc.,M,Single Player,7550,306,Online,Yes,54,23,No
6540IZ,Pac-Man and the Ghostly Adventures 2,PS3,2014,Adventure,Namco Bandai Games,0.05,0.03,0,0.02,0.09,59,11,6.3,4,Vicious Cycle,E10+,Single Player,41455,2335,Offline,Yes,51,23,No
9227VZ,Digimon All-Star Rumble,PS3,2014,Fighting,Namco Bandai Games,0.06,0.02,0,0.02,0.09,49,12,5.8,32,Prope,E10+,Single Player,75179,123,Online,Yes,59,24,No
5251MR,Yaiba: Ninja Gaiden Z,PS3,2014,Action,Tecmo Koei,0.05,0.03,0,0.02,0.09,43,46,4.5,84,"Spark Unlimited, comcept",M,Single Player,79761,721,Offline,Yes,50,29,No
9625ZO,Castlevania: Lords of Shadow 2,X360,2014,Action,Konami Digital Entertainment,0.02,0.06,0,0.01,0.09,70,22,7.8,239,Mercury Steam,M,Single Player,23950,1977,Online,No,77,28,No
6925ZC,GRID Autosport,X360,2014,Racing,Codemasters,0.03,0.05,0,0.01,0.09,75,15,6,56,Codemasters,E,Multi Player,8525,623,Online,Yes,59,14,Yes
1203RN,Risen 3: Titan Lords,PC,2014,Role-Playing,Deep Silver,0,0.08,0,0,0.09,65,49,5.7,822,Piranha Bytes,M,Multi Player,5437,491,Offline,Yes,56,8,No
2334ND,The Golf Club,PS4,2014,Sports,Unknown,0.05,0.02,0,0.01,0.08,66,11,6.3,67,HB Studios Multimedia,E,Single Player,96447,450,Online,No,74,30,No
3540WV,Risen 3: Titan Lords,PS3,2014,Role-Playing,Deep Silver,0.02,0.05,0,0.01,0.08,36,8,3.7,77,Piranha Bytes,M,Multi Player,7149,369,Offline,Yes,59,23,No
3993DI,Persona 4: Arena Ultimax,X360,2014,Fighting,Atlus,0.06,0.01,0,0.01,0.08,85,15,7.4,35,Arc System Works,T,Single Player,85623,693,Offline,Yes,53,25,No
4248GF,Pac-Man and the Ghostly Adventures 2,3DS,2014,Adventure,Namco Bandai Games,0.03,0.04,0,0.01,0.08,60,6,,,Vicious Cycle,E10+,Multi Player,70134,333,Offline,No,76,22,No
3706VS,Lost Dimension,PSV,2014,Role-Playing,Nippon Ichi Software,0.03,0.01,0.02,0.02,0.08,72,28,8.3,35,FuRyu,T,Single Player,6253,98,Offline,No,70,28,No
1126IQ,Samurai Warriors Chronicles 3,3DS,2014,Action,Tecmo Koei,0,0,0.08,0,0.08,63,13,6.1,10,Omega Force,T,Single Player,41052,1256,Online,Yes,59,5,No
8303FK,Lost Dimension,PS3,2014,Role-Playing,Nippon Ichi Software,0.05,0.01,0,0.01,0.07,71,18,7.3,27,FuRyu,T,Single Player,10010,3876,Offline,No,78,16,No
5400SH,Escape Dead Island,PS3,2014,Action,Deep Silver,0.04,0.03,0,0.01,0.07,40,25,3.5,51,Fatshark AB,M,Single Player,42084,1600,Online,No,80,19,No
6754QU,Escape Dead Island,X360,2014,Action,Deep Silver,0.03,0.04,0,0.01,0.07,32,12,3.8,74,Fatshark AB,M,Multi Player,88315,1950,Online,Yes,58,21,Yes
7698KY,Child of Light,PSV,2014,Role-Playing,Ubisoft,0,0.04,0.02,0.01,0.07,83,14,7.8,108,Ubisoft Montreal,E10+,Single Player,1226,3433,Online,Yes,57,12,No
8241HU,Tokyo Twilight Ghost Hunters,PSV,2014,Role-Playing,Aksys Games,0.03,0.01,0.02,0.01,0.07,63,12,7,16,TOYBOX,T,Single Player,3677,242,Online,No,74,14,No
1821YQ,Dynasty Warriors 8: Empires,XOne,2014,Action,Tecmo Koei,0.04,0.02,0,0.01,0.07,58,10,6.8,15,Koei Tecmo Games,T,Single Player,81841,1205,Online,Yes,50,22,No
9948UM,Dragon Ball Z: Battle of Z,X360,2014,Fighting,Namco Bandai Games,0.01,0.05,0,0,0.07,53,17,5.1,44,Artdink,T,Single Player,25758,1729,Online,Yes,51,8,No
6728KW,Terraria,PS4,2014,Action,505 Games,0,0.05,0.01,0.01,0.07,83,4,7.9,47,Engine Software,T,Single Player,68984,1987,Offline,Yes,52,29,No
1685QB,Penguins of Madagascar,3DS,2014,Action,Namco Bandai Games,0,0.06,0,0,0.07,51,4,,,Little Orbit,E,Multi Player,17174,1335,Online,Yes,60,2,No
7199MU,Natural Doctrine,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0.01,0.03,0.01,0.07,60,7,7.5,29,Kadokawa,M,Single Player,2373,306,Online,No,78,21,No
4745WH,Risen 3: Titan Lords,X360,2014,Role-Playing,Deep Silver,0.02,0.04,0,0,0.06,44,8,4.4,69,Piranha Bytes,M,Multi Player,5258,688,Online,Yes,57,4,Yes
9034BJ,Samurai Warriors Chronicles 3,PSV,2014,Action,Tecmo Koei,0,0,0.06,0,0.06,70,9,7.9,14,Omega Force,T,Single Player,3725,848,Offline,Yes,52,1,No
5395HA,Pro Evolution Soccer 2015,PC,2014,Sports,Konami Digital Entertainment,0,0.06,0,0,0.06,82,8,5.8,173,Konami,,Multi Player,26699,166,Online,Yes,51,8,Yes
7854OE,The LEGO Movie Videogame,PC,2014,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0,0,0.06,68,7,6.8,33,TT Games,E10+,Multi Player,66414,1440,Online,Yes,60,5,Yes
7871AQ,MX vs. ATV Supercross,X360,2014,Racing,Nordic Games,0.03,0.02,0,0.01,0.06,48,10,4.8,14,Nordic Games Publishing,E,Single Player,4997,810,Online,Yes,52,21,No
4723QF,Tropico 5,X360,2014,Simulation,Kalypso Media,0.03,0.02,0,0,0.06,71,4,7.2,9,Haemimont,T,Single Player,2517,737,Offline,No,71,4,No
3756YB,Tokyo Twilight Ghost Hunters,PS3,2014,Role-Playing,Aksys Games,0.03,0,0.02,0.01,0.06,64,11,6.4,17,TOYBOX,T,Single Player,8271,48,Offline,No,77,29,No
1675WV,Enemy Front,PS3,2014,Shooter,City Interactive,0.01,0.04,0,0.01,0.05,43,12,6,75,CI Games,M,Single Player,22666,512,Offline,No,71,24,No
5530BA,Sacred 3,X360,2014,Role-Playing,Deep Silver,0.03,0.02,0,0,0.05,51,11,4.1,42,Deep Silver,M,Multi Player,4649,890,Online,Yes,59,1,Yes
9454VF,Child of Light,PS4,2014,Role-Playing,Ubisoft,0,0.01,0.04,0,0.05,82,46,8,451,Ubisoft Montreal,E10+,Single Player,8837,95,Online,No,73,8,No
6260KD,LEGO The Hobbit,PC,2014,Action,Warner Bros. Interactive Entertainment,0,0.05,0,0,0.05,68,6,,,TT Games,E10+,Single Player,97621,9819,Online,Yes,56,1,No
5344AW,Yaiba: Ninja Gaiden Z,X360,2014,Action,Tecmo Koei,0.03,0.01,0,0,0.05,50,20,5.3,43,"Spark Unlimited, comcept",M,Single Player,16285,399,Online,Yes,55,8,No
1611FY,Enemy Front,X360,2014,Shooter,Namco Bandai Games,0.02,0.02,0,0,0.04,35,8,5.8,78,CI Games,M,Single Player,95510,915,Online,No,76,1,No
8136DX,Nobunaga's Ambition: Sphere of Influence,PS4,2014,Strategy,Tecmo Koei,0.03,0,0,0.01,0.04,80,20,8.1,46,Koei Tecmo Games,T,Single Player,10077,900,Offline,No,71,13,No
8561WN,Terraria,XOne,2014,Action,505 Games,0,0.04,0,0,0.04,84,5,7.7,29,Engine Software,T,Single Player,10999,1653,Offline,Yes,55,3,No
7637YL,Castlevania: Lords of Shadow 2,PC,2014,Action,Konami Digital Entertainment,0.01,0.03,0,0,0.04,58,16,7.7,498,Mercury Steam,M,Multi Player,90352,12472,Offline,No,71,3,No
7989XS,Infamous: First Light,PS4,2014,Action,Sony Computer Entertainment,0,0.03,0,0,0.03,73,70,7.5,580,Sucker Punch,T,Multi Player,74795,6333,Offline,No,77,1,No
6744NL,Tour de France 2014,PS4,2014,Sports,Focus Home Interactive,0,0.03,0,0,0.03,53,9,5.1,22,Cyanide,E,Single Player,97810,601,Offline,Yes,60,2,No
7536LZ,Trials Fusion,PC,2014,Racing,Ubisoft,0,0.03,0,0,0.03,80,12,6.8,97,RedLynx,E10+,Single Player,5380,247,Online,No,70,3,No
1344SZ,The Golf Club,XOne,2014,Sports,Unknown,0.03,0,0,0,0.03,64,15,5.4,59,HB Studios Multimedia,E,Multi Player,66491,223,Online,Yes,52,2,Yes
8111LE,Power Rangers Super Megaforce,3DS,2014,Action,Namco Bandai Games,0.01,0.01,0,0,0.03,43,7,,,Bandai Namco Games,E10+,Multi Player,94294,255,Offline,Yes,59,4,No
3598ZI,MX vs. ATV Supercross,PS3,2014,Racing,Nordic Games,0.02,0.01,0,0,0.03,58,4,3.5,4,Nordic Games Publishing,E,Multi Player,7429,537,Offline,Yes,51,7,No
9257EO,GRID Autosport,PC,2014,Racing,Codemasters,0,0.02,0,0,0.02,78,35,6.2,257,Codemasters,E,Multi Player,2982,3196,Offline,Yes,56,7,No
2699IA,Phoenix Wright: Ace Attorney Trilogy,3DS,2014,Adventure,Capcom,0,0,0.02,0,0.02,81,34,9,76,NATSUME ATARI Inc.,T,Single Player,14287,667,Online,No,76,5,No
8544OO,Plants vs. Zombies: Garden Warfare,PC,2014,Shooter,Electronic Arts,0,0.02,0,0,0.02,78,11,7.8,186,PopCap,E10+,Single Player,52888,964,Online,No,76,4,No
6629LJ,Sacred 3,PC,2014,Role-Playing,Deep Silver,0,0.02,0,0,0.02,57,47,1.4,544,Deep Silver,M,Single Player,2724,210,Online,No,80,2,No
6528AA,The Awakened Fate Ultimatum,PS3,2014,Role-Playing,Nippon Ichi Software,0,0,0.02,0,0.02,65,20,7.3,23,Nippon Ichi Software,T,Multi Player,1641,931,Online,No,80,1,Yes
5933JH,Tenkai Knights: Brave Battle,3DS,2014,Action,Namco Bandai Games,0.01,0.01,0,0,0.02,26,10,2.4,22,Bandai Namco Games,E10+,Single Player,56785,341,Online,No,76,3,No
8976AC,Pillars of Eternity,PC,2014,Role-Playing,Paradox Interactive,0,0.02,0,0,0.02,89,71,8.3,2191,Obsidian Entertainment,M,Multi Player,5435,644,Online,Yes,56,4,Yes
2554XQ,Divinity: Original Sin,PC,2014,Role-Playing,Focus Home Interactive,0,0.02,0,0,0.02,87,59,8.7,2089,Larian Studios,M,Single Player,4607,90,Online,No,72,6,No
6968CZ,htoL#NiQ: The Firefly Diary,PSV,2014,Platform,Nippon Ichi Software,0,0,0.01,0,0.01,58,16,7.7,23,Nippon Ichi Software,T,Single Player,1125,2241,Online,Yes,54,3,No
9227QP,Metal Gear Solid V: Ground Zeroes,PC,2014,Action,Konami Digital Entertainment,0,0.01,0,0,0.01,80,20,7.6,412,Kojima Productions,M,Multi Player,56943,1594,Online,Yes,52,3,Yes
7451HE,FIFA 16,PS4,2015,Sports,Electronic Arts,1.12,6.12,0.06,1.28,8.57,82,42,4.3,896,EA Sports,E,Single Player,26781,189,Online,No,72,98,No
1582ZG,Fallout 4,PS4,2015,Role-Playing,Bethesda Softworks,2.53,3.27,0.24,1.13,7.16,87,58,6.5,4228,Bethesda Game Studios,M,Single Player,2680,684,Online,No,71,64,No
8145PC,Uncharted: The Nathan Drake Collection,PS4,2015,Action,Sony Computer Entertainment,2.07,1.71,0.08,0.76,4.62,86,78,8.1,1264,Bluepoint Games,T,Single Player,84905,1297,Offline,Yes,53,57,No
7941EX,Halo 5: Guardians,XOne,2015,Shooter,Microsoft Game Studios,2.78,1.27,0.03,0.41,4.48,84,101,6.4,2438,343 Industries,T,Multi Player,3161,274,Online,Yes,54,18,No
1784CG,Fallout 4,XOne,2015,Role-Playing,Bethesda Softworks,2.51,1.32,0.01,0.38,4.22,88,39,6.2,1749,Bethesda Game Studios,M,Single Player,9987,511,Online,Yes,51,30,No
3120XJ,The Witcher 3: Wild Hunt,PS4,2015,Role-Playing,Namco Bandai Games,1.02,2.13,0.23,0.59,3.97,92,79,9.2,10179,CD Projekt Red Studio,M,Single Player,1647,678,Offline,No,73,55,No
